0.29620771552031194,0.08581608693277999,0.4065050266114725,0.10603477667916808,0.10683064157652986,0.39086990474243605,0.6574892869859902,0.4947041535394951,0.9829288888888891,0.5536487129520531,-1
0.2648500197791106,0.073442363348441,0.2272028385570669,0.4835776792817366,0.5062972292191436,0.3922270075558715,0.4103530777879708,0.4894395452755533,0.7098155555555556,0.26203289482202746,-1
0.6397200914840699,0.2645419725253723,0.4430218805440568,0.1400159108989658,0.1069788116758038,0.7322510000418136,0.41519432521605815,0.38541920233977983,0.8547111111111111,0.4891603598296022,-1
0.4722266428407956,0.33951135415122746,0.6096096984033116,0.09194226616660983,0.07482590013335308,0.4123210532999444,0.2850330029240433,0.3917433169054121,0.11337,0.5897032927192449,-1
0.047006685490923586,0.07548501844903308,0.20836782968657608,0.5910898965791568,0.3963550155578604,0.4575168067422098,0.590455901673563,0.5091805300746062,0.8893633333333333,0.1263933443176963,-1
0.17204097686071415,0.03886037241303992,0.20162625665286812,0.4018638481645642,0.28700548229367306,0.4717630470031267,0.6710021557583655,0.5148254406983669,0.7134233333333334,0.4902548846965597,-1
0.8876816305868409,0.4330401510246429,0.6323181549379066,0.09057847482668484,0.06312046229070972,0.16067038420499186,0.10975879712542164,0.7595939501075449,0.4592855555555556,0.46871257170048297,-1
0.08285734638603065,0.0556353410145798,0.2128917800118274,0.475849528355495,0.3470143724996295,0.4541272921980478,0.6227293058598388,0.5042775590239892,0.6027888888888889,0.5243024983491086,-1
0.5582043902047177,0.15696772784360835,0.3562980484920165,0.10819411296738264,0.08282708549414727,0.3111636104026029,0.3325724740002209,0.4912547307721124,0.5459700000000001,0.18539106705856465,-1
0.25753614424048976,0.16539421644265198,0.38066232998225896,0.21604727809978408,0.17676692843384206,0.3709418550988581,0.6654234951350725,0.5932302032141901,0.7780366666666667,0.5781284393572529,-1
0.0890320664093109,0.046088258926133656,0.20697811945594324,0.6197295147175815,0.6040894947399613,0.42799495681584826,0.5492042638058869,0.5079227065914149,0.9132133333333332,0.4062344217347957,-1
0.2626768942097981,0.09602936243574042,0.3065050266114725,0.5091487669053302,0.4028744999259149,0.434688132527415,0.4477222457073395,0.4738326311868156,0.12027333333333334,0.7215383071564528,-1
0.07902277553210355,0.06785655779266876,0.2366055588409225,0.3890214797136039,0.30448955400800115,0.44189623491806856,0.5675306656188991,0.5623826785366629,0.6209344444444445,0.2388722630808873,-1
0.22762103527350494,0.18203501025813046,0.4407155529272621,0.13478804409592002,0.09912579641428358,0.37870234218078025,0.6838591758302476,0.5074664474548907,0.2444433333333333,0.5598472439823388,-1
0.06349321826589492,0.04026686740878845,0.10316380839739793,0.6017729287419025,0.4495480811972144,0.46287707732262895,0.6289992475017584,0.5079952932722257,0.14196,0.21485381517784316,-1
0.0931643090876298,0.03527431722975872,0.22743938497930216,0.5096033640186385,0.4079122833012298,0.4650911652519734,0.6176409092423973,0.5634004474968872,0.5698555555555556,0.27177274993202216,-1
0.07034300463634477,0.06687950012091333,0.21064458900059133,0.3609501079668144,0.2840420803081938,0.4517511765881035,0.6157168642047637,0.5587875639313673,0.13347,0.19587463259571936,-1
0.5623405735487362,0.32583449696156513,0.38323477232406855,0.2528696442777589,0.1929174692547044,0.2434636252696589,0.29723329725785425,0.3592695913395794,0.6628222222222222,0.5865730729888258,-1
0.15901010477623842,0.04939114290394801,0.2723240685984624,0.4300488691896807,0.3729441398725737,0.3760404035476512,0.5512924902780384,0.5254868686805841,0.08035333333333332,0.5190540391811579,-1
0.1236538458623768,0.06782379418211887,0.2512418687167357,0.3308330492101376,0.23810934953326415,0.4580468327750444,0.6328725962592593,0.5497831861767999,0.6207644444444445,0.3829813319780917,-1
0.13891968165483712,0.1061763306316356,0.3864577173270254,0.21797931583134447,0.15142984145799376,0.4028244309092289,0.506227142208135,0.5827720179382427,0.9524822222222222,0.2697961310872577,-1
0.04961025300589434,0.0349404404365361,0.11383796570076865,0.7141720650073872,0.5482293673136761,0.4658790417872679,0.6023457247049206,0.5398896215823016,0.4689311111111111,0.13171666008468105,-1
0.7622626696191349,0.3244681763930385,0.6267001774098168,0.061029662461643375,0.055860127426285364,0.22631714760044164,0.30629134135881186,0.372572396788869,0.8523900000000001,0.556290543952558,-1
0.4114555151889929,0.41088687973414667,0.7296570076877588,0.03704966473462894,0.035708993925025925,0.3395177769724789,0.39720330257270203,0.24318015729015255,0.9592311111111111,0.13154388296150513,-1
0.06872066288059632,0.07826173444313564,0.18678296865759905,0.4170928514603932,0.34182841902504074,0.4536394669231234,0.6055488413456562,0.5632042042205526,0.8741122222222223,0.21888939512630945,-1
0.0802571132804981,0.0996789946252077,0.2324659964518037,0.3553812933287874,0.2812268484219884,0.4457920617664231,0.6053199345379151,0.558763714021958,0.3411088888888889,0.32630274760135186,-1
0.04647803003090392,0.038475399989078785,0.15002956830277936,0.745425616547335,0.5664542895243739,0.4506381799935886,0.553224077838839,0.5054607219212035,0.6789933333333333,0.28968775491706705,-1
0.3912035247739044,0.118179123339392,0.26342400946185685,0.4716445050573929,0.4262853756112017,0.3380199404388569,0.3575810251166021,0.5844599175052373,0.18089666666666668,0.8523870353226037,-1
0.7159234722721123,0.5229852329726736,0.484949733885275,0.13558358904420956,0.11246110534894058,0.2698255482614061,0.3316447436506864,0.190484819403042,0.2989111111111111,0.2779352688687185,-1
