0,0,0,0.005632717535782,0.006864481842338,0.019388516032811,0.018201284796574,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.004975124378109,0.005,1
0,0,0,0.003062934638131,0.006200177147919,0.011185682326622,0.019271948608137,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.011065092176995,0.037422497785651,0.054436987322893,0.145610278372591,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.007462686567164,0.0075,1
0,0,0,0.004831345957504,0.012178919397697,0.024608501118568,0.04710920770878,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.02452659359288,0.04273693534101,0.017151379567487,0.033190578158458,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.080071661112288,0.135518157661647,0.067114093959732,0.122055674518201,0,0.222222222222222,0.25,0,0,0,0,0,0,0.002487562189055,0.00175,1
0,0,0,0.01883608483751,0.04251550044287,0.051454138702461,0.099571734475375,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.009950248756219,0.01,1
0,0,0,0.038562154456666,0.066651904340124,0.111856823266219,0.158458244111349,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.095363217815107,0.149025686448184,0.074571215510813,0.129550321199143,0,0.111111111111111,0.125,0,0,0,0,0,0,0.001243781094527,0.00125,1
0,0,0,0.016123750264877,0.029450841452613,0.042505592841163,0.06423982869379,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.012437810945274,0.0125,1
0,0,0,0.020477355473792,0.030558015943313,0.057419835943326,0.069593147751606,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.063986438327137,0.098759964570416,0.049217002237137,0.082441113490364,0,0.111111111111111,0.125,0,0,0,0,0,0,0.000995024875622,0.001,1
0,0,0,0.024827107934735,0.047165633303809,0.07158836689038,0.112419700214133,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.014925373134328,0.015,1
0,0,0,0.029115216428117,0.045394154118689,0.085011185682327,0.107066381156317,0,0.111111111111111,0.125,0,0,0,0,0,0,0.001492537313433,0.0015,1
0,0.5,1,0.086663712893221,0.12688219663419,0.069351230425056,0.10813704496788,0,0.222222222222222,0,0.285714285714286,0,0,0,0,0,0.017412935323383,0.015,1
0,0.5,0,0.012016720926201,0.025465013286094,0.032811334824758,0.058886509635974,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5,0,0.008780412629308,0.017493356953056,0.024608501118568,0.040685224839401,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5,0,0.005035541600046,0.012621789193977,0.014168530947055,0.031049250535332,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5,0,0.003390418215792,0.007971656333038,0.009694258016406,0.0203426124197,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.005066363583826,0.006643046944198,0.018642803877703,0.018201284796574,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.004473040396063,0.015057573073516,0.017897091722595,0.052462526766595,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.009950248756219,0.01,1
0,0,0,0.004060796363006,0.013286093888397,0.020879940343028,0.056745182012848,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.017541561518753,0.033879539415412,0.108128262490679,0.158458244111349,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.163568415172122,0.236271036315323,0.072334079045489,0.110278372591006,0,0.222222222222222,0,0.285714285714286,0,0,0,0,0,0.014925373134328,0.01,1
0,0,0,0.014917840149487,0.046722763507529,0.010439970171514,0.041755888650964,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.009950248756219,0.01,1
0,0,0,0.021906724971586,0.04384410983171,0.019388516032811,0.040685224839401,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.081739900984377,0.160983170947741,0.034302759134974,0.072805139186296,0,0.222222222222222,0.125,0.142857142857143,0,0,0,0,0,0.003482587064677,0.0025,1
0,0,0,0.016509025062126,0.037643932683791,0.014914243102163,0.037473233404711,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.014925373134328,0.015,1
0,0,1,0.066340467338329,0.096324180690877,0.029082774049217,0.04389721627409,0,0.111111111111111,0.125,0,0,0,0,0,0,0.001492537313433,0.0015,1
0,0,1,0.152187397661382,0.230513728963685,0.105891126025354,0.145610278372591,0,0.333333333333333,0,0.428571428571429,0,0,0,0,0,0.014925373134328,0.005,1
0,0,0,0.019733775115101,0.052480070859168,0.07979120059657,0.127408993576017,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.014925373134328,0.015,1
0,0,1,0.05578008514573,0.079495128432241,0.037285607755407,0.04710920770878,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.004975124378109,0.005,1
0,0,1,0.184026506906051,0.25022143489814,0.135719612229679,0.167023554603854,0,0.333333333333333,0.375,0,0,0,0,0,0,0.003731343283582,0.0015,1
0,0,0,0.027639613954653,0.056023029229407,0.111856823266219,0.132762312633833,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.014925373134328,0.015,1
0,0,1,0.049030070697925,0.077280779450842,0.031319910514541,0.046038543897216,0,0.111111111111111,0.125,0,0,0,0,0,0,0.001741293532338,0.00175,-1
0,0,1,0.198300938144131,0.302701505757307,0.142431021625653,0.203426124197002,0,0.777777777777778,0.5,0.285714285714286,0.333333333333333,0,0,0,0,0.039054726368159,0.025,1
0,0,0,0.026714954441255,0.058458813108946,0.102162565249814,0.134903640256959,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.010926393249986,0.025465013286094,0.038031319910515,0.054603854389722,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.0089075533124,0.024357838795394,0.03206562266965,0.054603854389722,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.006368592398528,0.017493356953056,0.023117076808352,0.039614561027837,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.003332626996205,0.009964570416298,0.01193139448173,0.022483940042827,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.007724759684845,0.013728963684677,0.033557046979866,0.036402569593148,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.012437810945274,0.0125,1
0,0,0,0.005967906609389,0.017714791851196,0.027591349739001,0.051391862955032,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.039536899693707,0.058237378210806,0.02386278896346,0.032119914346895,0,0.222222222222222,0.125,0.142857142857143,0,0,0,0,0,0.006716417910448,0.005,1
0,0,1,0.096291730076477,0.151682905225864,0.065622669649515,0.097430406852248,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.015183679759589,0.044729849424269,0.080536912751678,0.145610278372591,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.012437810945274,0.0125,1
0,0.5,0,0.02469611450367,0.04340124003543,0.135719612229679,0.140256959314775,0,0.111111111111111,0.125,0,0,0,0,0,0,0.001243781094527,0.00125,1
0,0.5,1,0.119015237618231,0.217227635075288,0.082774049217002,0.143468950749465,0.5,0.222222222222222,0.125,0.142857142857143,0,0,0,0,0,0.004477611940299,0.0025,1
0,0.5,0,0.022715802045809,0.058015943312666,0.120059656972409,0.193790149892934,0.5,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.014925373134328,0.015,1
0,0.5,0,0.025586099285315,0.047165633303809,0.140939597315436,0.156316916488223,0.5,0.111111111111111,0.125,0,0,0,0,0,0,0.000746268656716,0.00075,1
0,0.5,1,0.095856369555586,0.163197519929141,0.064876957494407,0.102783725910064,0.5,0.111111111111111,0.125,0,0,0,0,0,0,0.000995024875622,0.001,1
0,0.5,0,0.019849357554276,0.04074402125775,0.109619686800895,0.139186295503212,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.017412935323383,0.0175,1
0,0.5,0,0.017356629616074,0.030558015943313,0.089485458612975,0.098501070663812,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5,0,0.023255186761958,0.04185119574845,0.113348247576436,0.133832976445396,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.007023559553852,0.019707705934455,0.029082774049217,0.056745182012848,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.009950248756219,0.01,1
0,0,0,0.019448671765137,0.029229406554473,0.082774049217002,0.083511777301927,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.103627362216101,0.169397697077059,0.070842654735272,0.107066381156317,0,0.222222222222222,0.25,0,0,0,0,0,0,0.001990049751244,0.001,1
0,0,0,0.014355338945503,0.037422497785651,0.05592841163311,0.102783725910064,0,0.111111111111111,0,0.142857142857143,0,0,0,0,0,0.009950248756219,0.01,1
0,0,1,0.143580358690836,0.215456155890168,0.099179716629381,0.137044967880086,0,0.333333333333333,0.375,0,0,0,0,0,0,0.003482587064677,0.00175,1
0,0,0,0.016982913062742,0.044508414526129,0.064131245339299,0.116702355460385,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.012317235268055,0.030115146147033,0.044742729306488,0.078158458244111,0,0,0,0,0,0,0,0,0,0,0,1
